epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,362.309,1.66673,2.01829,1.76204,0.40301,0.60688,0.53675,0.24618,2.0407,2.2659,2.09582,0.000664739,0.000664739,0.000664739
21,379.566,1.66267,2.00077,1.73972,0.32688,0.4936,0.40534,0.19028,1.96972,2.35077,2.06572,0.000651883,0.000651883,0.000651883
22,396.601,1.66646,1.97419,1.74869,0.57887,0.40768,0.49232,0.20717,2.05231,2.27116,2.04567,0.000639027,0.000639027,0.000639027
23,413.622,1.66069,1.94742,1.74144,0.62155,0.44481,0.43805,0.19792,2.06841,2.1292,2.11114,0.000626171,0.000626171,0.000626171
24,430.76,1.63363,1.96213,1.75024,0.38972,0.63823,0.60891,0.32702,2.03899,2.30448,2.15138,0.000613315,0.000613315,0.000613315
25,447.916,1.64187,1.92735,1.7337,0.32253,0.47711,0.36446,0.17265,2.04916,2.28308,2.06744,0.000600459,0.000600459,0.000600459
26,464.969,1.62133,1.91525,1.72639,0.67412,0.42613,0.48926,0.24221,1.99297,2.23285,2.10302,0.000587604,0.000587604,0.000587604
27,482.005,1.6365,1.94514,1.73195,0.51126,0.45596,0.49428,0.2503,1.95815,2.05714,2.02297,0.000574748,0.000574748,0.000574748
28,499.055,1.60497,1.86455,1.68772,0.4549,0.59776,0.59963,0.268,2.06337,2.2024,2.11736,0.000561892,0.000561892,0.000561892
29,516.098,1.57784,1.81161,1.67016,0.47997,0.64701,0.62894,0.26696,2.01044,2.06477,2.13226,0.000549036,0.000549036,0.000549036
30,533.204,1.58719,1.84409,1.67487,0.42611,0.59243,0.44578,0.20745,1.94331,2.22495,2.04446,0.00053618,0.00053618,0.00053618
31,550.461,1.57618,1.78145,1.66615,0.37306,0.49296,0.45316,0.20864,2.00241,2.18448,2.09073,0.000523324,0.000523324,0.000523324
32,567.569,1.55938,1.79201,1.65711,0.52629,0.60012,0.6065,0.32,2.02914,2.14639,2.06979,0.000510468,0.000510468,0.000510468
33,584.631,1.53638,1.77547,1.63597,0.32522,0.65937,0.52867,0.29066,1.94166,2.23429,2.08537,0.000497613,0.000497613,0.000497613
34,601.772,1.52789,1.7437,1.6455,0.40844,0.63197,0.5622,0.30031,1.97988,2.23091,2.11019,0.000484757,0.000484757,0.000484757
35,618.823,1.51285,1.69806,1.60956,0.28382,0.72972,0.4972,0.23828,2.03971,2.1673,2.10318,0.000471901,0.000471901,0.000471901
36,635.875,1.49705,1.65603,1.62115,0.62123,0.54878,0.62293,0.30705,1.90069,2.15442,2.03353,0.000459045,0.000459045,0.000459045
37,652.928,1.46826,1.65679,1.59216,0.61355,0.60455,0.62324,0.31129,2.00503,2.16882,2.12331,0.000446189,0.000446189,0.000446189
38,670.052,1.4906,1.61642,1.5999,0.55153,0.62318,0.63402,0.32575,2.02351,1.99491,2.09255,0.000433333,0.000433333,0.000433333
39,687.188,1.46905,1.61467,1.58466,0.38722,0.53234,0.38936,0.21213,1.97397,2.03923,2.08314,0.000420477,0.000420477,0.000420477
40,704.285,1.44198,1.60026,1.57423,0.32455,0.71888,0.54992,0.264,1.97017,2.11096,2.10331,0.000407622,0.000407622,0.000407622
41,721.331,1.45209,1.57809,1.57281,0.46957,0.64526,0.64769,0.35488,1.92814,2.10697,2.02838,0.000394766,0.000394766,0.000394766
42,738.47,1.42307,1.53376,1.55066,0.37844,0.68082,0.57938,0.32206,1.98481,2.04503,2.05805,0.00038191,0.00038191,0.00038191
43,755.512,1.42237,1.54299,1.56778,0.3835,0.65959,0.53961,0.30449,2.06068,2.31797,2.18474,0.000369054,0.000369054,0.000369054
44,772.659,1.3976,1.51778,1.54472,0.4205,0.6601,0.50464,0.24373,2.05201,2.16514,2.13184,0.000356198,0.000356198,0.000356198
45,789.846,1.40588,1.48242,1.53458,0.55091,0.49407,0.52227,0.24114,2.01485,2.12868,2.17195,0.000343342,0.000343342,0.000343342
46,806.908,1.36784,1.43855,1.4978,0.51512,0.61367,0.61677,0.33348,1.99969,2.13906,2.07589,0.000330486,0.000330486,0.000330486
47,824.02,1.38334,1.44635,1.50949,0.37623,0.67796,0.5753,0.24364,2.03076,2.17667,2.13159,0.000317631,0.000317631,0.000317631
48,841.072,1.35435,1.42038,1.5,0.47027,0.64403,0.64516,0.31539,2.02371,2.13998,2.15133,0.000304775,0.000304775,0.000304775
49,858.118,1.35421,1.42035,1.50838,0.35896,0.69668,0.63783,0.34821,1.99635,2.16788,2.14625,0.000291919,0.000291919,0.000291919
50,875.205,1.33224,1.37397,1.48164,0.43517,0.63629,0.61225,0.31623,1.97944,2.17086,2.10238,0.000279063,0.000279063,0.000279063
51,892.28,1.29455,1.35327,1.4634,0.41814,0.64026,0.62428,0.28364,2.03185,2.29719,2.17016,0.000266207,0.000266207,0.000266207
52,909.397,1.28517,1.30711,1.42794,0.40255,0.64351,0.61484,0.27582,2.05685,2.13269,2.19275,0.000253351,0.000253351,0.000253351
53,926.516,1.28003,1.29352,1.43607,0.64411,0.48282,0.6226,0.29514,1.97337,2.16282,2.0715,0.000240495,0.000240495,0.000240495
54,943.588,1.29329,1.3032,1.43824,0.65546,0.46367,0.48262,0.27835,2.07142,2.16903,2.19196,0.00022764,0.00022764,0.00022764
55,960.622,1.25816,1.2863,1.42218,0.68875,0.44112,0.55585,0.3237,2.04258,2.15396,2.18321,0.000214784,0.000214784,0.000214784
56,977.733,1.23473,1.23206,1.40946,0.50153,0.64549,0.61095,0.31841,2.03612,2.23141,2.19077,0.000201928,0.000201928,0.000201928
57,994.811,1.23413,1.22994,1.40589,0.47623,0.62903,0.56323,0.28363,2.12783,2.2443,2.28222,0.000189072,0.000189072,0.000189072
58,1011.88,1.24039,1.23384,1.41264,0.45835,0.6517,0.6147,0.28608,2.09754,2.19834,2.25042,0.000176216,0.000176216,0.000176216
59,1028.92,1.20223,1.18172,1.38247,0.63119,0.45921,0.49022,0.28892,2.07963,2.28719,2.18842,0.00016336,0.00016336,0.00016336
60,1046.01,1.21694,1.1873,1.37263,0.64903,0.48536,0.49949,0.29363,2.0716,2.17032,2.18007,0.000150504,0.000150504,0.000150504
61,1063.9,1.18131,1.21079,1.42488,0.59632,0.47383,0.45954,0.26013,2.04793,2.28096,2.24552,0.000137649,0.000137649,0.000137649
62,1080.94,1.14412,1.09591,1.3853,0.47807,0.52848,0.51127,0.27808,2.08405,2.2414,2.22987,0.000124793,0.000124793,0.000124793
63,1097.94,1.113,1.02171,1.37701,0.48061,0.64246,0.64945,0.32162,2.1536,2.27856,2.29423,0.000111937,0.000111937,0.000111937
64,1114.97,1.07878,0.98375,1.33559,0.47959,0.65224,0.62643,0.29401,2.05668,2.20645,2.20952,9.9081e-05,9.9081e-05,9.9081e-05
65,1131.96,1.05475,0.95586,1.30777,0.44728,0.65439,0.61833,0.31737,2.04743,2.19723,2.22468,8.62251e-05,8.62251e-05,8.62251e-05
66,1149.15,1.0346,0.91218,1.30721,0.45443,0.62296,0.6582,0.33104,2.07438,2.19827,2.20429,7.33693e-05,7.33693e-05,7.33693e-05
67,1166.06,1.0095,0.91036,1.29612,0.47946,0.63974,0.65172,0.32487,2.07718,2.2461,2.25469,6.05134e-05,6.05134e-05,6.05134e-05
68,1183.02,1.01021,0.89397,1.29367,0.52692,0.6417,0.65149,0.30648,2.07118,2.25152,2.25406,4.76576e-05,4.76576e-05,4.76576e-05
69,1200.04,0.97866,0.85246,1.27515,0.50564,0.62794,0.6316,0.31499,2.0861,2.28392,2.27091,3.48017e-05,3.48017e-05,3.48017e-05
70,1217.09,0.99035,0.8702,1.28436,0.48362,0.62902,0.63258,0.31853,2.10752,2.31543,2.29227,2.19459e-05,2.19459e-05,2.19459e-05
